timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,-1.719,8.123,-5.043,-303.506,11688.186,-12867.3,0
21,-1.74,8.035,-4.92,-303.542,11688.354,-12867.404,0
42,-1.766,7.946,-5.037,-303.579,11688.522,-12867.51,0
63,-1.74,7.991,-4.998,-303.616,11688.688,-12867.614,0
84,-1.739,8.011,-5.04,-303.653,11688.856,-12867.722,0
104,-1.704,8.033,-5.06,-303.688,11689.026,-12867.828,0
125,-1.639,8.133,-5.019,-303.723,11689.196,-12867.934,0
146,-1.774,8.034,-5.023,-303.76,11689.366,-12868.038,0
167,-1.737,8.083,-5.036,-303.797,11689.536,-12868.144,0
188,-1.795,8.095,-5.053,-303.835,11689.706,-12868.25,0
209,-1.792,8.076,-5.04,-303.872,11689.876,-12868.356,0
230,-1.731,8.045,-4.998,-303.909,11690.044,-12868.462,0
251,-1.686,7.997,-5.018,-303.944,11690.212,-12868.568,0
271,-1.761,7.958,-5.002,-303.981,11690.38,-12868.674,0
293,-1.789,8.012,-5.0,-304.019,11690.548,-12868.778,0
313,-1.753,8.087,-5.072,-304.056,11690.718,-12868.886,0
334,-1.677,8.068,-5.1,-304.091,11690.888,-12868.992,0
355,-1.746,8.03,-5.0,-304.128,11691.058,-12869.098,0
376,-1.787,8.144,-5.076,-304.165,11691.228,-12869.204,0
396,-1.805,8.198,-5.012,-304.203,11691.4,-12869.31,0
417,-1.748,8.101,-4.998,-304.24,11691.57,-12869.416,0
438,-1.752,8.004,-5.023,-304.277,11691.738,-12869.522,0
459,-1.691,8.068,-4.828,-304.312,11691.908,-12869.622,0
480,-1.682,7.947,-5.089,-304.348,11692.076,-12869.73,0
501,-1.719,7.863,-5.012,-304.384,11692.24,-12869.836,0
521,-1.637,7.948,-5.083,-304.418,11692.408,-12869.942,0
542,-1.621,7.969,-5.097,-304.452,11692.576,-12870.05,0
563,-1.709,8.059,-4.932,-304.488,11692.746,-12870.152,0
584,-1.786,8.088,-5.103,-304.526,11692.916,-12870.26,0
605,-1.682,8.138,-5.054,-304.561,11693.086,-12870.366,0
626,-1.736,8.008,-4.998,-304.598,11693.254,-12870.472,0
647,-1.79,7.997,-4.993,-304.635,11693.422,-12870.578,0
667,-1.765,8.013,-4.999,-304.673,11693.592,-12870.684,0
688,-1.662,8.065,-5.05,-304.708,11693.762,-12870.79,0
709,-1.643,8.031,-4.995,-304.742,11693.932,-12870.896,0
730,-1.711,8.026,-5.018,-304.778,11694.1,-12871.0,0
751,-1.792,8.059,-4.929,-304.816,11694.27,-12871.104,0
772,-1.78,8.062,-5.104,-304.853,11694.44,-12871.212,0
793,-1.733,8.044,-5.072,-304.89,11694.608,-12871.318,0
813,-1.725,8.009,-5.039,-304.926,11694.776,-12871.424,0
834,-1.686,8.044,-5.028,-304.962,11694.946,-12871.528,0
855,-1.738,8.05,-4.989,-304.998,11695.114,-12871.634,0
876,-1.824,8.107,-4.967,-305.036,11695.286,-12871.738,1
897,-1.758,8.13,-5.02,-305.073,11695.456,-12871.844,1
918,-1.734,8.09,-5.07,-305.11,11695.626,-12871.95,1
938,-1.765,7.977,-5.006,-305.147,11695.794,-12872.056,1
959,-1.744,7.927,-4.992,-305.184,11695.962,-12872.16,1
980,-1.702,8.019,-5.029,-305.22,11696.13,-12872.266,1
1001,-1.813,8.038,-4.969,-305.258,11696.3,-12872.37,1
1022,-1.73,8.034,-5.031,-305.294,11696.468,-12872.476,1
1043,-1.692,8.064,-4.976,-305.33,11696.638,-12872.58,1
1064,-1.738,8.052,-4.978,-305.366,11696.808,-12872.686,1
1084,-1.78,8.008,-4.996,-305.404,11696.976,-12872.79,1
1105,-1.727,8.019,-5.058,-305.44,11697.144,-12872.896,1
1126,-1.711,8.04,-5.016,-305.476,11697.314,-12873.002,1
1147,-1.709,8.165,-4.665,-305.512,11697.486,-12873.1,1
1168,-1.802,8.305,-4.173,-305.55,11697.66,-12873.188,1
1189,-1.911,8.282,-3.776,-305.59,11697.834,-12873.268,1
1210,-1.887,8.026,-4.337,-305.63,11698.004,-12873.358,1
1231,-1.736,7.733,-5.633,-305.666,11698.166,-12873.476,1
1251,-1.96,7.947,-4.821,-305.707,11698.332,-12873.578,1
1272,-1.971,7.816,-5.366,-305.749,11698.498,-12873.69,1
1293,-2.2,7.559,-4.823,-305.796,11698.656,-12873.792,1
1314,-1.519,7.297,-4.699,-305.827,11698.81,-12873.892,1
1335,-1.064,6.99,-4.861,-305.85,11698.958,-12873.994,1
