timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,-0.723,9.141,-8.938,179.659,1464.016,-1725.431,0
21,-0.711,9.217,-8.802,179.644,1464.21,-1725.616,0
42,-0.758,9.247,-8.742,179.628,1464.405,-1725.8,0
63,-0.766,9.316,-8.777,179.612,1464.601,-1725.985,0
84,-0.726,9.365,-8.934,179.597,1464.797,-1726.172,0
104,-0.78,9.408,-8.946,179.58,1464.995,-1726.36,0
125,-0.766,9.268,-8.89,179.564,1465.19,-1726.547,0
146,-0.733,9.296,-8.895,179.549,1465.385,-1726.734,0
167,-0.737,9.348,-8.944,179.533,1465.582,-1726.922,0
188,-0.699,9.404,-8.95,179.518,1465.78,-1727.111,0
209,-0.865,9.445,-8.895,179.5,1465.978,-1727.298,0
230,-0.897,9.385,-8.883,179.481,1466.176,-1727.484,0
251,-0.773,9.331,-9.0,179.465,1466.372,-1727.674,0
271,-0.669,9.338,-9.107,179.451,1466.569,-1727.866,0
292,-0.768,9.371,-8.902,179.435,1466.766,-1728.053,0
313,-0.814,9.309,-8.897,179.418,1466.961,-1728.24,0
334,-0.863,9.369,-8.922,179.4,1467.158,-1728.427,0
355,-0.716,9.323,-8.922,179.385,1467.354,-1728.615,0
375,-0.742,9.357,-8.964,179.369,1467.551,-1728.803,0
396,-0.858,9.413,-8.952,179.351,1467.749,-1728.991,0
417,-0.831,9.325,-8.937,179.333,1467.945,-1729.179,0
438,-0.81,9.343,-8.914,179.316,1468.141,-1729.367,0
459,-0.744,9.353,-8.947,179.301,1468.338,-1729.555,0
480,-0.809,9.403,-8.943,179.284,1468.535,-1729.743,0
500,-0.825,9.375,-8.964,179.266,1468.733,-1729.931,0
521,-0.801,9.366,-8.928,179.25,1468.93,-1730.119,0
542,-0.785,9.342,-8.95,179.233,1469.126,-1730.307,0
563,-0.856,9.373,-8.916,179.215,1469.323,-1730.494,0
584,-0.795,9.338,-8.996,179.198,1469.519,-1730.683,0
605,-0.77,9.265,-9.001,179.182,1469.714,-1730.873,0
626,-0.871,9.356,-8.962,179.164,1469.911,-1731.061,0
646,-0.864,9.356,-8.965,179.146,1470.107,-1731.25,0
667,-0.833,9.435,-8.965,179.128,1470.306,-1731.438,0
688,-0.798,9.469,-8.971,179.111,1470.505,-1731.626,0
709,-0.759,9.418,-8.984,179.095,1470.703,-1731.815,0
730,-0.688,9.378,-9.036,179.081,1470.9,-1732.005,0
751,-0.863,9.285,-8.932,179.063,1471.095,-1732.193,0
771,-0.903,9.297,-9.075,179.044,1471.29,-1732.384,0
792,-0.7,9.433,-8.998,179.029,1471.489,-1732.573,0
813,-0.706,9.36,-9.013,179.014,1471.686,-1732.763,0
834,-0.934,9.314,-8.92,178.995,1471.882,-1732.95,0
855,-1.008,9.225,-8.885,178.973,1472.075,-1733.137,0
876,-0.877,9.366,-8.913,178.955,1472.272,-1733.324,0
896,-0.777,9.529,-8.963,178.939,1472.472,-1733.513,0
917,-0.74,9.394,-8.968,178.923,1472.67,-1733.701,0
938,-0.837,9.264,-8.962,178.906,1472.865,-1733.89,0
959,-0.869,9.126,-8.968,178.887,1473.057,-1734.078,0
980,-0.826,9.22,-8.987,178.87,1473.251,-1734.267,0
1001,-0.853,9.462,-9.017,178.852,1473.45,-1734.457,0
1021,-0.783,9.403,-8.992,178.835,1473.647,-1734.646,0
1042,-0.807,9.317,-8.969,178.818,1473.843,-1734.835,0
1063,-0.808,9.142,-9.204,178.802,1474.035,-1735.028,0
1084,-0.895,9.326,-8.998,178.783,1474.232,-1735.217,0
1105,-0.809,9.442,-9.032,178.766,1474.43,-1735.407,0
1126,-0.771,9.459,-8.999,178.749,1474.629,-1735.596,0
1147,-0.798,9.313,-8.987,178.733,1474.824,-1735.785,0
1167,-0.784,9.18,-9.054,178.716,1475.017,-1735.975,0
1188,-0.737,9.316,-9.148,178.701,1475.214,-1736.168,1
1209,-0.772,9.458,-9.074,178.684,1475.412,-1736.359,1
1230,-0.767,9.244,-9.011,178.668,1475.607,-1736.548,1
1251,-0.765,9.18,-9.127,178.652,1475.8,-1736.74,1
1272,-0.819,9.221,-9.157,178.635,1475.994,-1736.933,1
1293,-0.775,9.356,-9.124,178.619,1476.19,-1737.125,1
1313,-0.76,9.439,-9.1,178.603,1476.389,-1737.316,1
1334,-0.757,9.413,-9.094,178.587,1476.587,-1737.507,1
1355,-0.796,9.334,-9.071,178.57,1476.783,-1737.698,1
1376,-0.837,9.318,-9.063,178.553,1476.979,-1737.888,1
1397,-0.879,9.357,-9.105,178.534,1477.176,-1738.08,1
1418,-0.753,9.287,-9.166,178.518,1477.371,-1738.272,1
1438,-0.649,9.209,-9.19,178.505,1477.564,-1738.465,1
1459,-0.794,9.093,-9.005,178.488,1477.755,-1738.654,1
1480,-0.969,9.134,-8.758,178.468,1477.947,-1738.839,1
1501,-0.824,9.331,-8.841,178.45,1478.143,-1739.025,1
1522,-0.559,9.369,-9.283,178.438,1478.341,-1739.22,1
1542,-0.903,9.33,-9.114,178.419,1478.537,-1739.411,1
1564,-1.018,9.235,-9.227,178.398,1478.731,-1739.605,1
1584,-1.125,9.196,-9.349,178.374,1478.925,-1739.803,1
1605,-1.062,9.134,-9.313,178.352,1479.117,-1739.998,1
1626,-0.668,8.876,-9.674,178.338,1479.304,-1740.202,1
1647,-1.032,9.046,-9.412,178.316,1479.493,-1740.399,1
1668,-0.858,8.689,-9.589,178.298,1479.676,-1740.601,1
1688,-0.823,8.206,-9.697,178.281,1479.849,-1740.805,1
1709,-0.83,7.906,-10.108,178.263,1480.015,-1741.017,1
1730,-1.01,8.361,-8.821,178.242,1480.191,-1741.203,1
1751,-0.465,9.205,-7.99,178.232,1480.384,-1741.371,1
1772,-0.255,10.352,-8.455,178.227,1480.602,-1741.549,1
1793,-0.2,10.93,-8.824,178.223,1480.832,-1741.734,1
1814,-0.224,10.898,-8.795,178.218,1481.061,-1741.919,1
1834,-0.394,10.487,-8.667,178.21,1481.281,-1742.101,1
1855,-0.647,9.978,-8.703,178.196,1481.491,-1742.284,1
1876,-0.946,9.668,-9.027,178.176,1481.694,-1742.474,1
1897,-1.16,9.441,-9.367,178.152,1481.893,-1742.671,1
1918,-1.279,9.132,-9.359,178.125,1482.085,-1742.867,1
1939,-1.214,9.036,-9.329,178.1,1482.275,-1743.064,1
1959,-1.181,9.171,-9.342,178.075,1482.467,-1743.26,1
1980,-1.207,9.246,-9.477,178.049,1482.662,-1743.46,1
2001,-1.358,9.218,-9.479,178.021,1482.856,-1743.659,1
