timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,-2.42,9.995,-8.804,98.946,1869.388,-2202.544,0
21,-2.097,9.698,-9.126,98.902,1869.592,-2202.735,0
42,-2.051,9.387,-9.047,98.859,1869.789,-2202.925,0
62,-1.247,9.33,-9.331,98.833,1869.985,-2203.122,0
83,-0.238,9.026,-9.82,98.828,1870.175,-2203.328,0
104,-0.892,8.95,-9.409,98.809,1870.363,-2203.526,0
125,-1.68,8.635,-8.803,98.774,1870.545,-2203.711,0
146,-1.94,8.785,-8.557,98.733,1870.729,-2203.891,0
167,-2.622,8.496,-7.786,98.678,1870.908,-2204.055,0
188,-2.804,8.46,-7.747,98.619,1871.086,-2204.218,0
208,-2.89,8.791,-8.426,98.558,1871.271,-2204.395,0
229,-2.752,9.215,-9.802,98.5,1871.464,-2204.601,0
250,-3.05,8.971,-9.92,98.436,1871.653,-2204.809,0
271,-3.249,9.132,-9.606,98.368,1871.845,-2205.011,0
292,-3.364,8.893,-9.566,98.297,1872.032,-2205.212,0
313,-3.02,9.129,-9.899,98.234,1872.223,-2205.42,0
333,-2.793,9.229,-10.046,98.175,1872.417,-2205.631,0
354,-2.615,9.311,-10.18,98.12,1872.613,-2205.845,0
375,-2.454,9.293,-10.291,98.068,1872.808,-2206.062,0
396,-2.441,9.312,-10.207,98.017,1873.004,-2206.276,0
417,-2.308,9.341,-10.079,97.969,1873.201,-2206.488,0
438,-2.225,9.348,-10.186,97.922,1873.397,-2206.702,0
458,-2.308,9.316,-10.274,97.873,1873.593,-2206.918,0
479,-2.426,9.089,-10.359,97.822,1873.784,-2207.136,0
500,-2.42,9.082,-10.473,97.771,1873.975,-2207.356,0
521,-2.482,9.258,-10.488,97.719,1874.169,-2207.576,0
542,-2.39,9.296,-10.55,97.669,1874.364,-2207.798,0
562,-2.278,9.403,-10.49,97.621,1874.562,-2208.018,0
583,-2.166,9.491,-10.431,97.576,1874.761,-2208.237,0
604,-2.123,9.434,-10.371,97.531,1874.96,-2208.455,0
625,-2.205,9.494,-10.255,97.485,1875.159,-2208.671,0
646,-2.198,9.646,-10.201,97.439,1875.362,-2208.885,0
667,-1.662,9.244,-10.381,97.404,1875.556,-2209.103,0
688,-1.566,9.08,-10.269,97.371,1875.747,-2209.319,0
