timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,1.1,9.467,-10.213,40.337,382.571,-435.34,0
21,1.208,9.446,-10.156,40.362,382.769,-435.553,0
42,1.404,9.404,-10.47,40.392,382.966,-435.773,0
63,1.304,9.422,-10.367,40.419,383.164,-435.991,0
83,1.246,9.393,-10.214,40.445,383.361,-436.205,0
104,1.426,9.35,-10.116,40.475,383.558,-436.418,0
125,1.463,9.123,-9.901,40.506,383.75,-436.626,0
146,1.252,8.73,-9.887,40.532,383.933,-436.834,0
167,0.979,8.659,-9.894,40.553,384.115,-437.041,0
188,0.944,9.352,-10.001,40.573,384.311,-437.251,0
208,1.047,9.411,-10.254,40.595,384.509,-437.467,0
229,1.269,9.455,-10.283,40.621,384.708,-437.683,0
250,1.138,9.661,-10.203,40.645,384.911,-437.897,0
271,1.114,9.79,-10.27,40.669,385.116,-438.113,0
292,1.252,9.805,-10.394,40.695,385.322,-438.331,0
312,1.376,9.791,-10.297,40.724,385.528,-438.548,0
334,1.396,9.48,-10.236,40.753,385.727,-438.763,0
354,1.382,9.142,-10.169,40.782,385.919,-438.977,0
375,1.293,9.023,-10.158,40.81,386.109,-439.19,0
396,1.236,9.191,-10.12,40.836,386.302,-439.403,0
417,1.351,9.126,-10.074,40.864,386.494,-439.614,0
437,1.247,8.996,-10.141,40.89,386.682,-439.827,0
459,1.039,8.922,-10.214,40.912,386.87,-440.042,0
479,0.837,9.017,-10.195,40.93,387.059,-440.256,0
500,0.775,9.09,-10.207,40.946,387.25,-440.47,0
521,0.763,9.184,-10.245,40.962,387.443,-440.685,0
541,0.801,9.297,-10.263,40.979,387.639,-440.901,0
562,0.83,9.491,-10.364,40.996,387.838,-441.119,0
583,0.937,9.64,-10.566,41.016,388.04,-441.341,0
604,0.957,9.763,-10.497,41.036,388.245,-441.561,0
625,1.071,9.574,-10.534,41.058,388.446,-441.782,0
646,1.145,9.424,-10.503,41.082,388.644,-442.003,0
666,1.055,9.206,-10.508,41.105,388.838,-442.224,0
687,1.051,9.044,-10.519,41.127,389.028,-442.444,0
708,1.058,8.966,-10.484,41.149,389.217,-442.666,0
729,1.055,9.055,-10.425,41.171,389.407,-442.884,0
750,0.844,9.261,-10.345,41.189,389.601,-443.102,0
771,0.842,9.374,-10.437,41.207,389.798,-443.321,0
791,1.0,9.346,-10.561,41.228,389.995,-443.543,0
812,0.842,9.346,-10.286,41.245,390.191,-443.759,0
833,0.495,9.263,-10.123,41.256,390.386,-443.972,0
854,0.536,9.713,-10.628,41.267,390.59,-444.195,0
875,0.68,9.887,-10.664,41.281,390.798,-444.419,0
896,0.777,9.939,-10.461,41.298,391.006,-444.639,0
916,0.88,9.696,-10.407,41.316,391.21,-444.858,0
937,0.906,9.419,-10.458,41.335,391.408,-445.077,0
958,0.918,9.236,-10.499,41.354,391.602,-445.298,0
979,0.852,9.23,-10.363,41.372,391.796,-445.516,0
1000,0.533,9.174,-10.227,41.383,391.989,-445.73,0
1020,0.452,9.15,-10.415,41.393,392.181,-445.949,0
1042,0.592,9.241,-10.412,41.405,392.375,-446.168,0
1062,0.658,9.389,-10.449,41.419,392.572,-446.387,0
1083,0.653,9.449,-10.448,41.433,392.77,-446.606,0
1104,0.619,9.316,-10.454,41.446,392.966,-446.826,0
1126,0.625,9.233,-10.471,41.459,393.16,-447.046,0
1145,0.648,9.252,-10.405,41.473,393.354,-447.265,0
1166,0.677,9.382,-10.443,41.487,393.551,-447.484,0
1187,0.835,9.5,-10.507,41.504,393.751,-447.704,1
1208,0.988,9.511,-10.502,41.525,393.95,-447.925,1
1229,0.917,9.431,-10.403,41.544,394.148,-448.143,1
1250,0.8,9.395,-10.304,41.561,394.346,-448.36,1
1270,0.802,9.34,-10.273,41.578,394.542,-448.576,1
1291,0.824,9.262,-10.466,41.595,394.737,-448.795,1
1312,0.839,9.29,-10.443,41.613,394.932,-449.015,1
1333,0.844,9.371,-10.47,41.631,395.128,-449.235,1
1354,0.944,9.459,-10.412,41.651,395.327,-449.453,1
1374,0.996,9.439,-10.341,41.671,395.525,-449.671,1
1395,0.926,9.39,-10.364,41.691,395.723,-449.888,1
1416,0.859,9.403,-10.365,41.709,395.921,-450.107,1
1437,0.877,9.215,-10.582,41.727,396.114,-450.329,1
1458,0.784,9.184,-10.491,41.744,396.307,-450.549,1
1479,0.686,9.203,-10.345,41.758,396.5,-450.766,1
1499,0.783,9.233,-10.731,41.775,396.694,-450.992,1
1520,0.897,9.501,-10.878,41.794,396.894,-451.22,1
1541,0.787,9.408,-10.883,41.81,397.091,-451.449,1
1562,0.773,9.409,-10.285,41.826,397.289,-451.665,1
1583,0.962,9.192,-10.129,41.846,397.482,-451.877,1
1604,1.034,9.366,-10.035,41.868,397.679,-452.088,1
1624,1.054,9.431,-10.369,41.89,397.877,-452.306,1
1645,0.999,9.411,-10.43,41.911,398.075,-452.525,1
1666,1.075,9.235,-10.356,41.934,398.269,-452.743,1
1687,1.014,9.139,-10.174,41.955,398.46,-452.956,1
1707,0.993,9.318,-10.021,41.976,398.656,-453.167,1
1728,0.958,9.156,-10.107,41.996,398.848,-453.379,1
1749,0.997,9.33,-10.231,42.017,399.044,-453.594,1
1770,0.91,9.624,-10.614,42.036,399.246,-453.817,1
1791,0.868,9.65,-11.061,42.054,399.449,-454.049,1
1812,1.021,9.422,-11.002,42.076,399.647,-454.28,1
1832,1.212,9.116,-10.603,42.101,399.839,-454.503,1
1853,1.144,9.071,-10.403,42.125,400.029,-454.721,1
1874,0.973,9.256,-10.475,42.146,400.223,-454.941,1
1895,0.796,9.661,-10.47,42.163,400.426,-455.161,1
1916,0.715,9.566,-10.561,42.178,400.627,-455.383,1
1937,0.886,9.334,-10.573,42.196,400.823,-455.605,1
1957,1.164,9.154,-10.465,42.221,401.016,-455.825,1
1978,1.02,9.593,-10.122,42.242,401.217,-456.037,1
1999,0.928,10.127,-9.763,42.262,401.43,-456.243,1
2020,0.93,9.853,-10.656,42.281,401.637,-456.467,1
2041,0.878,9.573,-11.085,42.3,401.838,-456.7,1
2062,0.775,9.219,-10.755,42.316,402.032,-456.926,1
2082,1.079,8.766,-10.625,42.338,402.216,-457.149,1
2103,1.33,8.563,-10.49,42.366,402.396,-457.369,1
2124,1.127,8.526,-10.384,42.39,402.576,-457.588,1
2145,0.852,8.73,-10.345,42.408,402.759,-457.805,1
2166,0.783,9.384,-10.522,42.425,402.956,-458.026,1
2187,0.794,9.785,-10.33,42.441,403.161,-458.243,1
2207,0.841,9.777,-10.405,42.459,403.367,-458.462,1
2228,0.897,9.666,-10.44,42.478,403.57,-458.681,1
2249,0.876,9.532,-10.422,42.496,403.77,-458.9,1
2270,0.826,9.415,-10.522,42.513,403.967,-459.12,1
2291,0.778,9.327,-10.532,42.53,404.163,-459.342,1
2311,0.821,9.197,-10.493,42.547,404.357,-459.562,1
2332,0.883,9.15,-10.45,42.566,404.549,-459.782,1
2353,0.98,9.169,-10.42,42.586,404.741,-460.001,1
2374,1.115,9.173,-10.408,42.61,404.934,-460.22,1
2395,1.029,9.397,-10.437,42.631,405.132,-460.439,1
2416,0.911,9.418,-10.295,42.65,405.329,-460.655,1
2436,0.922,9.267,-10.399,42.67,405.524,-460.873,1
2457,1.082,9.269,-10.497,42.692,405.719,-461.094,1
2478,1.105,9.48,-10.445,42.716,405.919,-461.314,1
2499,1.014,9.451,-10.416,42.737,406.117,-461.533,1
2520,0.986,9.373,-10.379,42.758,406.314,-461.751,1
2541,1.072,9.346,-10.375,42.78,406.51,-461.968,1
2561,1.125,9.413,-10.387,42.804,406.708,-462.186,1
2582,0.982,9.47,-10.464,42.824,406.906,-462.406,1
2603,0.839,9.572,-10.439,42.842,407.107,-462.625,1
2624,1.127,9.436,-10.33,42.866,407.305,-462.842,1
2645,1.08,9.272,-10.394,42.888,407.5,-463.06,1
2665,0.947,9.29,-10.501,42.908,407.695,-463.281,1
2686,0.786,9.395,-10.458,42.925,407.893,-463.5,1
2707,0.813,9.4,-10.376,42.942,408.09,-463.719,1
2728,0.874,9.3,-10.343,42.96,408.286,-463.936,1
2749,0.975,9.202,-10.42,42.981,408.479,-464.155,1
2770,0.928,9.168,-10.382,43.0,408.672,-464.373,1
2790,0.857,9.154,-10.403,43.018,408.864,-464.592,1
2811,0.912,9.107,-10.317,43.037,409.055,-464.809,1
2832,1.046,9.318,-10.305,43.059,409.252,-465.026,1
2853,1.036,9.321,-10.368,43.081,409.447,-465.243,0
2874,0.944,9.378,-10.297,43.101,409.644,-465.459,0
2895,0.951,9.433,-10.257,43.121,409.843,-465.675,0
2915,1.03,9.461,-10.23,43.143,410.041,-465.89,0
2936,1.139,9.427,-10.338,43.167,410.239,-466.107,0
2957,1.194,9.442,-10.27,43.192,410.438,-466.323,0
2978,1.139,9.306,-10.043,43.216,410.634,-466.534,0
2999,1.004,9.041,-10.079,43.237,410.823,-466.746,0
3020,0.901,9.073,-10.093,43.256,411.014,-466.958,0
3040,0.967,9.313,-10.15,43.276,411.21,-467.171,0
3061,0.936,9.498,-10.25,43.296,411.409,-467.386,0
3082,1.1,9.415,-10.377,43.319,411.607,-467.604,0
3103,1.126,9.351,-10.397,43.342,411.803,-467.823,0
3124,1.148,9.331,-10.449,43.366,411.999,-468.042,0
