timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,-3.655,8.126,-12.324,-600.266,7218.131,-7161.378,0
21,-3.775,8.269,-12.303,-600.346,7218.306,-7161.638,0
42,-4.164,8.2,-12.306,-600.433,7218.478,-7161.897,0
63,-4.168,8.168,-12.394,-600.521,7218.65,-7162.157,0
83,-3.833,8.586,-12.456,-600.601,7218.831,-7162.419,0
104,-3.065,9.352,-12.383,-600.666,7219.028,-7162.679,0
125,-2.952,9.376,-12.151,-600.728,7219.225,-7162.935,0
146,-3.218,9.022,-12.076,-600.796,7219.415,-7163.189,0
167,-3.946,8.094,-12.157,-600.879,7219.585,-7163.445,0
188,-3.887,8.151,-12.175,-600.96,7219.757,-7163.7,0
208,-3.72,8.477,-12.12,-601.039,7219.935,-7163.955,0
229,-3.627,8.412,-12.143,-601.115,7220.112,-7164.211,0
250,-3.795,8.061,-12.373,-601.195,7220.281,-7164.471,0
271,-4.124,8.384,-12.3,-601.281,7220.457,-7164.73,0
292,-3.957,8.494,-12.363,-601.365,7220.636,-7164.99,0
313,-3.668,8.485,-12.433,-601.442,7220.814,-7165.251,0
333,-3.703,8.464,-12.247,-601.52,7220.992,-7165.509,0
354,-3.884,8.397,-12.099,-601.601,7221.169,-7165.763,0
375,-3.911,8.284,-12.163,-601.684,7221.343,-7166.019,0
396,-3.879,8.227,-12.316,-601.765,7221.516,-7166.278,0
417,-3.882,8.207,-12.413,-601.847,7221.689,-7166.539,0
438,-3.866,8.253,-12.404,-601.928,7221.862,-7166.8,0
459,-3.929,8.302,-12.371,-602.011,7222.037,-7167.06,0
479,-4.057,8.363,-12.363,-602.096,7222.213,-7167.32,0
500,-4.0,8.32,-12.501,-602.18,7222.387,-7167.582,0
521,-3.884,8.625,-12.347,-602.262,7222.569,-7167.842,0
542,-3.699,8.93,-12.007,-602.34,7222.757,-7168.094,0
563,-3.562,8.592,-12.149,-602.415,7222.938,-7168.35,0
584,-3.674,8.157,-12.324,-602.492,7223.109,-7168.61,0
604,-3.457,8.238,-12.198,-602.565,7223.282,-7168.866,0
625,-3.555,8.33,-12.219,-602.639,7223.458,-7169.123,0
646,-3.717,8.58,-12.14,-602.717,7223.638,-7169.378,0
667,-3.58,8.689,-12.313,-602.793,7223.821,-7169.637,0
688,-3.47,8.486,-12.56,-602.866,7223.999,-7169.901,0
709,-3.568,8.415,-12.536,-602.941,7224.176,-7170.165,0
730,-3.714,8.483,-12.364,-603.019,7224.354,-7170.425,0
750,-3.652,8.329,-12.347,-603.096,7224.529,-7170.684,0
771,-3.734,8.137,-12.337,-603.174,7224.7,-7170.944,0
792,-3.914,8.215,-12.343,-603.256,7224.873,-7171.203,0
813,-3.846,8.608,-12.322,-603.337,7225.054,-7171.462,0
834,-3.851,8.626,-12.209,-603.418,7225.236,-7171.719,0
855,-3.821,8.353,-12.286,-603.499,7225.412,-7171.978,0
876,-3.983,8.227,-12.311,-603.582,7225.585,-7172.237,0
897,-3.932,8.454,-12.401,-603.665,7225.762,-7172.497,0
917,-3.77,8.735,-12.267,-603.744,7225.946,-7172.755,0
938,-3.454,8.945,-12.04,-603.817,7226.134,-7173.008,0
959,-3.45,8.714,-11.972,-603.89,7226.317,-7173.26,0
980,-3.57,8.297,-12.113,-603.965,7226.491,-7173.515,0
1000,-3.835,8.443,-12.069,-604.045,7226.669,-7173.769,0
1021,-3.644,8.61,-12.094,-604.122,7226.85,-7174.023,0
1042,-3.32,8.66,-11.819,-604.192,7227.032,-7174.272,0
1063,-3.533,8.694,-11.649,-604.266,7227.215,-7174.517,0
1084,-3.695,8.504,-11.737,-604.344,7227.394,-7174.763,0
1105,-3.651,8.534,-11.703,-604.421,7227.573,-7175.01,0
1126,-3.434,8.498,-11.711,-604.493,7227.752,-7175.256,0
1147,-3.205,8.413,-11.831,-604.56,7227.929,-7175.505,0
1167,-3.537,8.544,-11.773,-604.635,7228.109,-7175.752,0
1188,-3.847,8.479,-11.673,-604.715,7228.287,-7175.998,0
1209,-4.01,8.479,-11.692,-604.8,7228.465,-7176.243,0
1230,-3.911,8.464,-11.718,-604.882,7228.643,-7176.49,0
1251,-3.512,8.674,-11.662,-604.956,7228.826,-7176.735,0
1271,-3.634,8.619,-11.612,-605.032,7229.007,-7176.979,0
1293,-3.71,8.487,-11.685,-605.11,7229.185,-7177.225,0
1313,-3.858,8.504,-11.762,-605.192,7229.364,-7177.472,0
1334,-3.792,8.573,-11.778,-605.271,7229.544,-7177.72,0
1355,-3.675,8.635,-11.726,-605.349,7229.726,-7177.967,0
1376,-3.603,8.708,-11.627,-605.424,7229.909,-7178.211,0
1397,-3.537,8.67,-11.66,-605.499,7230.092,-7178.456,0
1418,-3.499,8.594,-11.654,-605.572,7230.272,-7178.701,0
1438,-3.422,8.606,-11.665,-605.644,7230.453,-7178.947,0
1459,-3.646,8.588,-11.716,-605.721,7230.634,-7179.193,0
1480,-3.729,8.626,-11.782,-605.799,7230.815,-7179.441,0
1501,-3.671,8.578,-11.67,-605.877,7230.995,-7179.686,0
1522,-3.679,8.478,-11.573,-605.954,7231.174,-7179.929,0
