timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,1.267,9.135,-12.109,-407.815,5761.566,-5709.477,0
20,1.348,9.064,-12.134,-407.786,5761.757,-5709.732,0
41,1.342,9.099,-12.163,-407.758,5761.948,-5709.988,0
62,1.372,9.194,-12.149,-407.729,5762.141,-5710.243,0
82,1.405,9.307,-12.143,-407.7,5762.337,-5710.498,0
103,1.334,9.137,-12.175,-407.672,5762.529,-5710.754,0
124,1.384,9.118,-12.156,-407.643,5762.721,-5711.01,0
145,1.354,9.161,-12.158,-407.614,5762.913,-5711.265,0
166,1.393,9.143,-12.137,-407.585,5763.106,-5711.521,0
187,1.396,9.107,-12.133,-407.556,5763.297,-5711.776,0
207,1.328,9.061,-12.127,-407.528,5763.488,-5712.031,0
229,1.324,9.17,-12.171,-407.5,5763.68,-5712.286,0
249,1.441,9.121,-12.181,-407.47,5763.872,-5712.543,0
270,1.518,9.098,-12.233,-407.438,5764.063,-5712.8,0
291,1.433,9.191,-12.256,-407.408,5764.257,-5713.057,0
311,1.369,9.107,-12.216,-407.379,5764.448,-5713.314,0
333,1.341,9.082,-12.185,-407.351,5764.639,-5713.571,0
353,1.333,9.14,-12.23,-407.323,5764.831,-5713.828,0
374,1.361,9.197,-12.225,-407.294,5765.025,-5714.085,0
395,1.39,9.149,-12.213,-407.265,5765.218,-5714.342,0
416,1.376,9.146,-12.212,-407.236,5765.41,-5714.599,0
437,1.418,9.036,-12.21,-407.206,5765.6,-5714.856,0
458,1.333,9.095,-12.209,-407.178,5765.791,-5715.112,0
478,1.311,9.207,-12.206,-407.15,5765.984,-5715.369,0
499,1.411,9.101,-12.173,-407.121,5766.176,-5715.625,0
520,1.443,9.164,-12.125,-407.09,5766.368,-5715.88,0
541,1.378,9.082,-12.176,-407.061,5766.559,-5716.136,0
562,1.365,9.124,-12.149,-407.033,5766.751,-5716.391,0
583,1.419,9.127,-12.244,-407.003,5766.943,-5716.648,0
604,1.385,9.124,-12.313,-406.974,5767.135,-5716.907,0
624,1.365,9.174,-12.303,-406.945,5767.328,-5717.166,0
645,1.445,9.14,-12.27,-406.915,5767.52,-5717.424,0
666,1.398,9.12,-12.186,-406.885,5767.713,-5717.68,0
687,1.308,9.144,-12.209,-406.858,5767.905,-5717.937,0
708,1.339,9.111,-12.253,-406.829,5768.096,-5718.195,0
728,1.348,9.082,-12.218,-406.801,5768.287,-5718.452,0
749,1.415,9.137,-12.255,-406.771,5768.479,-5718.71,0
770,1.399,9.186,-12.29,-406.742,5768.673,-5718.968,0
791,1.384,9.169,-12.222,-406.713,5768.865,-5719.225,0
812,1.326,9.076,-12.216,-406.685,5769.055,-5719.481,0
833,1.363,9.169,-12.181,-406.656,5769.248,-5719.738,0
854,1.386,9.13,-12.208,-406.627,5769.44,-5719.994,0
874,1.385,9.11,-12.225,-406.598,5769.632,-5720.251,0
895,1.364,9.055,-12.22,-406.57,5769.822,-5720.508,0
916,1.294,9.022,-12.182,-406.542,5770.012,-5720.764,0
937,1.337,9.098,-12.182,-406.514,5770.203,-5721.02,0
958,1.35,9.171,-12.202,-406.486,5770.396,-5721.277,0
978,1.41,9.159,-12.182,-406.456,5770.589,-5721.533,0
1000,1.422,9.156,-12.197,-406.426,5770.781,-5721.789,0
1020,1.419,9.17,-12.191,-406.397,5770.973,-5722.045,0
1041,1.427,9.117,-12.244,-406.367,5771.165,-5722.302,0
1062,1.404,9.102,-12.272,-406.337,5771.357,-5722.56,0
1083,1.393,9.109,-12.229,-406.308,5771.548,-5722.817,0
1104,1.357,9.13,-12.172,-406.279,5771.74,-5723.073,0
1124,1.296,9.136,-12.183,-406.252,5771.932,-5723.329,0
1145,1.342,9.101,-12.183,-406.224,5772.123,-5723.585,0
1166,1.381,9.091,-12.2,-406.195,5772.314,-5723.842,0
1187,1.398,9.106,-12.212,-406.165,5772.506,-5724.098,0
1208,1.429,9.112,-12.212,-406.135,5772.697,-5724.355,0
1229,1.383,9.113,-12.212,-406.106,5772.888,-5724.612,0
1250,1.378,9.139,-12.207,-406.077,5773.08,-5724.868,0
1270,1.404,9.134,-12.221,-406.048,5773.272,-5725.125,0
1291,1.401,9.116,-12.24,-406.018,5773.464,-5725.383,0
1312,1.357,9.125,-12.21,-405.99,5773.656,-5725.639,0
1333,1.406,9.162,-12.197,-405.96,5773.848,-5725.895,0
1354,1.419,9.095,-12.191,-405.93,5774.04,-5726.152,0
1375,1.352,9.109,-12.172,-405.902,5774.231,-5726.407,0
1395,1.36,9.102,-12.213,-405.873,5774.423,-5726.664,0
1416,1.366,9.147,-12.192,-405.845,5774.615,-5726.921,0
1437,1.424,9.159,-12.201,-405.815,5774.807,-5727.177,0
1458,1.426,9.162,-12.262,-405.785,5775.0,-5727.435,0
1479,1.424,9.135,-12.284,-405.755,5775.192,-5727.693,0
1499,1.413,9.068,-12.262,-405.725,5775.383,-5727.95,0
1520,1.436,9.073,-12.224,-405.695,5775.573,-5728.207,0
1541,1.426,9.101,-12.222,-405.665,5775.765,-5728.464,0
1562,1.383,9.158,-12.225,-405.636,5775.958,-5728.722,0
1583,1.334,9.124,-12.235,-405.608,5776.15,-5728.979,0
1604,1.375,9.07,-12.254,-405.579,5776.34,-5729.236,0
1624,1.407,9.085,-12.273,-405.549,5776.531,-5729.494,0
1646,1.42,9.136,-12.26,-405.519,5776.723,-5729.751,0
1666,1.424,9.121,-12.261,-405.49,5776.915,-5730.009,0
1687,1.394,9.128,-12.229,-405.46,5777.107,-5730.267,0
1708,1.443,9.116,-12.234,-405.43,5777.299,-5730.524,0
1729,1.377,9.136,-12.242,-405.401,5777.491,-5730.781,0
1749,1.346,9.076,-12.272,-405.373,5777.681,-5731.039,0
1770,1.383,9.123,-12.275,-405.344,5777.873,-5731.297,0
1791,1.416,9.122,-12.231,-405.314,5778.065,-5731.554,0
1812,1.408,9.162,-12.251,-405.284,5778.258,-5731.812,0
1833,1.403,9.185,-12.269,-405.255,5778.451,-5732.07,0
1854,1.407,9.098,-12.268,-405.225,5778.643,-5732.328,0
1875,1.402,9.107,-12.249,-405.196,5778.834,-5732.585,0
1895,1.39,9.098,-12.228,-405.166,5779.026,-5732.843,0
1916,1.369,9.125,-12.27,-405.138,5779.218,-5733.1,0
1937,1.336,9.096,-12.287,-405.109,5779.409,-5733.359,0
1958,1.332,9.077,-12.231,-405.081,5779.6,-5733.616,0
1979,1.414,9.12,-12.246,-405.052,5779.792,-5733.873,0
2000,1.399,9.147,-12.292,-405.022,5779.984,-5734.132,0
2020,1.421,9.088,-12.287,-404.992,5780.175,-5734.39,0
2041,1.395,9.097,-12.274,-404.963,5780.366,-5734.648,0
2062,1.365,9.113,-12.27,-404.934,5780.558,-5734.906,0
2083,1.364,9.121,-12.279,-404.906,5780.75,-5735.165,0
2104,1.394,9.122,-12.248,-404.876,5780.942,-5735.422,0
2125,1.382,9.147,-12.241,-404.847,5781.134,-5735.679,0
2145,1.346,9.121,-12.272,-404.819,5781.326,-5735.937,0
2166,1.394,9.072,-12.249,-404.79,5781.517,-5736.195,0
2187,1.439,9.1,-12.27,-404.76,5781.708,-5736.452,0
2208,1.36,9.128,-12.289,-404.731,5781.9,-5736.71,0
2229,1.307,9.122,-12.266,-404.704,5782.091,-5736.968,0
2250,1.323,9.094,-12.258,-404.676,5782.282,-5737.225,0
2271,1.448,9.085,-12.288,-404.645,5782.473,-5737.484,0
2291,1.448,9.122,-12.289,-404.615,5782.665,-5737.742,0
2312,1.424,9.095,-12.263,-404.585,5782.857,-5738.0,0
2333,1.399,9.11,-12.234,-404.555,5783.048,-5738.257,0
2354,1.352,9.101,-12.274,-404.527,5783.239,-5738.515,0
2375,1.355,9.149,-12.223,-404.499,5783.431,-5738.772,0
2395,1.361,9.103,-12.308,-404.47,5783.622,-5739.03,0
2416,1.445,9.045,-12.346,-404.44,5783.813,-5739.29,0
2437,1.507,9.076,-12.306,-404.408,5784.004,-5739.549,0
2458,1.468,9.141,-12.265,-404.377,5784.196,-5739.806,0
2479,1.412,9.13,-12.243,-404.347,5784.388,-5740.064,0
2500,1.389,9.123,-12.252,-404.318,5784.58,-5740.322,0
2520,1.416,9.116,-12.273,-404.288,5784.772,-5740.58,0
2541,1.424,9.076,-12.285,-404.258,5784.963,-5740.838,0
2563,1.398,9.088,-12.271,-404.229,5785.154,-5741.096,0
2583,1.384,9.119,-12.249,-404.2,5785.345,-5741.353,0
2604,1.376,9.161,-12.25,-404.171,5785.538,-5741.611,0
2625,1.372,9.066,-12.245,-404.142,5785.729,-5741.868,0
2646,1.479,9.072,-12.275,-404.111,5785.92,-5742.127,0
2667,1.482,9.123,-12.298,-404.08,5786.112,-5742.386,0
2687,1.361,9.07,-12.314,-404.051,5786.302,-5742.644,0
2708,1.364,9.086,-12.307,-404.023,5786.493,-5742.903,0
2729,1.372,9.138,-12.28,-403.994,5786.685,-5743.161,0
2750,1.436,9.177,-12.279,-403.964,5786.878,-5743.42,0
2771,1.445,9.131,-12.282,-403.933,5787.07,-5743.678,0
2792,1.493,9.087,-12.279,-403.902,5787.261,-5743.936,0
2813,1.421,9.089,-12.295,-403.872,5787.452,-5744.195,0
2833,1.315,9.116,-12.228,-403.844,5787.644,-5744.452,0
2854,1.346,9.121,-12.225,-403.816,5787.836,-5744.709,0
2875,1.401,9.104,-12.27,-403.786,5788.027,-5744.967,0
2896,1.439,9.077,-12.286,-403.756,5788.218,-5745.225,0
2917,1.41,9.087,-12.301,-403.727,5788.409,-5745.484,0
2938,1.4,9.112,-12.253,-403.697,5788.6,-5745.741,0
2958,1.385,9.137,-12.239,-403.668,5788.792,-5745.998,0
2979,1.384,9.115,-12.266,-403.639,5788.984,-5746.256,0
3000,1.435,9.104,-12.306,-403.609,5789.176,-5746.514,0
3021,1.467,9.06,-12.31,-403.578,5789.366,-5746.773,0
3042,1.415,9.094,-12.239,-403.548,5789.557,-5747.03,0
3063,1.317,9.132,-12.225,-403.521,5789.749,-5747.287,0
3083,1.402,9.086,-12.247,-403.491,5789.94,-5747.544,0
3104,1.446,9.048,-12.27,-403.461,5790.131,-5747.802,0
3125,1.376,9.081,-12.295,-403.432,5790.321,-5748.06,0
3146,1.357,9.083,-12.286,-403.403,5790.512,-5748.319,0
3167,1.381,9.12,-12.275,-403.374,5790.703,-5748.576,0
3187,1.412,9.143,-12.287,-403.345,5790.896,-5748.835,0
3209,1.416,9.137,-12.291,-403.315,5791.088,-5749.093,0
3229,1.411,9.144,-12.276,-403.285,5791.28,-5749.351,0
3250,1.382,9.121,-12.295,-403.256,5791.472,-5749.61,0
3271,1.406,9.106,-12.263,-403.226,5791.663,-5749.867,0
3292,1.398,9.112,-12.189,-403.197,5791.855,-5750.124,0
3313,1.296,9.041,-12.234,-403.17,5792.045,-5750.381,0
3333,1.305,9.095,-12.211,-403.142,5792.236,-5750.638,0
3354,1.36,9.149,-12.245,-403.114,5792.428,-5750.895,0
3375,1.361,9.171,-12.316,-403.085,5792.621,-5751.154,0
3396,1.384,9.06,-12.34,-403.056,5792.811,-5751.413,0
3417,1.421,9.022,-12.322,-403.026,5793.001,-5751.673,0
3438,1.465,9.122,-12.298,-402.995,5793.193,-5751.931,0
3459,1.416,9.158,-12.275,-402.966,5793.386,-5752.19,0
3479,1.37,9.124,-12.228,-402.937,5793.577,-5752.447,0
3500,1.345,9.101,-12.286,-402.909,5793.769,-5752.705,0
3521,1.376,9.088,-12.282,-402.88,5793.96,-5752.964,0
3542,1.366,9.11,-12.285,-402.851,5794.152,-5753.222,0
3563,1.386,9.089,-12.243,-402.822,5794.343,-5753.48,0
3583,1.349,9.033,-12.247,-402.793,5794.532,-5753.737,0
3604,1.339,9.116,-12.217,-402.765,5794.724,-5753.993,0
3625,1.368,9.119,-12.205,-402.736,5794.916,-5754.25,0
3646,1.345,9.133,-12.23,-402.708,5795.108,-5754.508,0
3667,1.357,9.159,-12.253,-402.68,5795.3,-5754.765,1
3688,1.355,9.1,-12.283,-402.651,5795.491,-5755.023,1
3708,1.388,9.136,-12.258,-402.622,5795.683,-5755.281,1
3730,1.408,9.148,-12.213,-402.592,5795.875,-5755.537,1
