timestamp,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,label
0,-0.441,8.988,-6.871,-451.957,8399.266,-8775.378,0
21,-0.457,8.994,-6.841,-451.967,8399.456,-8775.522,0
42,-0.406,8.972,-6.961,-451.975,8399.644,-8775.668,0
62,-0.444,9.043,-6.891,-451.985,8399.834,-8775.812,0
83,-0.434,9.049,-6.859,-451.994,8400.024,-8775.956,0
104,-0.436,9.009,-6.897,-452.003,8400.214,-8776.102,0
125,-0.396,8.979,-6.88,-452.011,8400.402,-8776.246,0
146,-0.4,9.037,-6.867,-452.02,8400.592,-8776.39,0
167,-0.474,9.097,-6.854,-452.03,8400.784,-8776.534,0
188,-0.499,9.135,-6.875,-452.04,8400.976,-8776.68,0
208,-0.422,9.103,-6.925,-452.049,8401.168,-8776.824,0
229,-0.35,9.049,-6.935,-452.056,8401.358,-8776.97,0
250,-0.357,8.992,-6.858,-452.064,8401.548,-8777.114,0
271,-0.407,8.985,-6.833,-452.073,8401.736,-8777.258,0
292,-0.464,9.012,-6.914,-452.082,8401.926,-8777.404,0
313,-0.467,9.11,-6.92,-452.092,8402.118,-8777.55,0
333,-0.382,8.908,-6.934,-452.1,8402.306,-8777.694,0
354,-0.42,8.945,-6.854,-452.109,8402.492,-8777.838,0
375,-0.451,9.043,-6.877,-452.118,8402.684,-8777.982,0
396,-0.375,9.085,-6.951,-452.126,8402.874,-8778.13,0
417,-0.378,9.034,-6.893,-452.134,8403.064,-8778.274,0
438,-0.407,9.002,-6.856,-452.143,8403.254,-8778.418,0
459,-0.434,8.926,-6.956,-452.152,8403.442,-8778.564,0
479,-0.403,9.06,-6.865,-452.16,8403.632,-8778.71,0
500,-0.406,9.1,-6.858,-452.169,8403.824,-8778.854,0
521,-0.42,9.002,-6.949,-452.178,8404.014,-8779.0,0
542,-0.43,8.966,-6.83,-452.187,8404.202,-8779.144,0
563,-0.458,9.125,-6.862,-452.196,8404.394,-8779.288,0
584,-0.394,9.198,-6.812,-452.205,8404.586,-8779.432,0
605,-0.323,9.134,-6.879,-452.212,8404.778,-8779.576,0
625,-0.342,9.092,-6.946,-452.219,8404.97,-8779.724,0
646,-0.399,9.02,-6.906,-452.227,8405.16,-8779.868,0
